brand,fuel_type,transmission,ext_col,int_col,Age,horsepower,engine_size,num_cylinders,accident_encoded,clean_title_encoded,log_milage,log_price
42.0,2.0,1.0,7.0,7.0,19,400.0,6.0,6.0,1,1,11.865798189625886,9.998797732340453
53.0,2.0,0.0,1.0,0.0,11,260.0,4.0,6.0,0,1,10.87806606028079,10.511648576689398
19.0,2.0,0.0,1.0,3.0,10,145.0,1.8,6.0,0,1,11.697336503941745,8.922791623969637
43.0,2.0,0.0,8.0,0.0,9,340.0,3.0,6.0,0,1,11.188994259843327,10.292179440058462
18.0,2.0,0.0,6.0,0.0,17,242.0,3.7,6.0,0,1,11.942712385223459,9.209940291954844
52.0,5.0,0.0,9.0,0.0,3,310.0,3.5,6.0,0,1,10.394243113248184,10.518700218288165
14.0,2.0,0.0,9.0,3.0,6,275.0,3.7,6.0,0,0,12.367345048436391,9.798182590890704
45.0,5.0,0.0,3.0,0.0,2,835.0,3.5,6.0,0,1,9.06900719585954,11.314486721293981
3.0,2.0,0.0,9.0,9.0,12,333.0,3.0,6.0,0,1,11.496806245590331,9.798182590890704
53.0,2.0,0.0,9.0,0.0,1,270.0,4.0,6.0,0,1,7.244941546337007,10.747229096720554
52.0,5.0,0.0,0.0,0.0,6,271.0,3.5,6.0,0,1,10.373522431293592,10.308952660644293
14.0,2.0,0.0,9.0,3.0,27,210.0,5.8,6.0,0,1,11.438212694578302,9.105090961257085
36.0,2.0,0.0,0.0,0.0,3,416.0,4.0,6.0,0,1,11.227268008266776,11.775297421715827
50.0,2.0,1.0,3.0,1.0,16,243.0,2.5,6.0,0,1,11.451060699493427,9.433563920090563
36.0,2.0,0.0,8.0,6.0,10,302.0,3.5,6.0,1,1,11.11767302953823,9.83633227734872
4.0,2.0,1.0,7.0,0.0,23,333.0,3.2,6.0,0,1,11.104972264124868,9.952325334619427
36.0,2.0,0.0,9.0,6.0,10,201.0,1.8,6.0,0,1,11.164969542507722,9.581972891547895
53.0,2.0,0.0,8.0,3.0,17,266.0,3.5,6.0,1,1,11.631872267631467,9.350189267092581
11.0,1.0,0.0,0.0,0.0,10,283.0,3.6,6.0,0,1,11.73371424598776,8.779557455883728
4.0,2.0,1.0,1.0,0.0,6,335.0,3.0,6.0,1,1,11.0186455364637,10.434145214930487
44.0,0.0,0.0,9.0,3.0,7,350.0,6.7,6.0,1,1,11.965738427778135,10.404262840448617
36.0,2.0,0.0,1.0,3.0,9,362.0,3.0,6.0,0,1,11.338583982516495,9.923290179832307
22.0,2.0,0.0,7.0,0.0,4,285.0,3.6,6.0,0,1,10.23931672529323,10.768506042432708
5.0,2.0,0.0,1.0,6.0,15,552.0,6.0,6.0,0,1,9.798182590890704,11.050905878263567
52.0,5.0,0.0,7.0,0.0,5,425.0,3.5,6.0,0,1,10.208174223803733,10.5506169722625
9.0,2.0,2.0,8.0,3.0,3,490.0,6.2,6.0,0,1,8.024207485778577,11.3373928113354
3.0,2.0,0.0,0.0,0.0,9,272.0,3.0,6.0,1,1,11.006291045822707,9.852246888342531
34.0,2.0,1.0,3.0,0.0,3,181.0,2.0,6.0,0,1,8.535818655539403,10.239995502805316
5.0,2.0,0.0,9.0,0.0,6,600.0,6.0,6.0,0,1,10.36960865451764,11.659498938712094
36.0,2.0,0.0,9.0,6.0,19,302.0,5.0,6.0,0,1,12.076664170559505,8.853808274977197
4.0,2.0,2.0,0.0,0.0,9,560.0,4.4,6.0,0,1,9.792611856190192,11.000448478455008
15.0,2.0,0.0,9.0,2.0,9,355.0,5.3,6.0,0,1,11.869151308078278,10.043249494911286
4.0,2.0,0.0,3.0,3.0,23,326.0,5.4,6.0,0,0,10.893307517698398,9.375939552625749
53.0,2.0,0.0,9.0,3.0,14,381.0,5.7,6.0,0,1,11.400887146781374,10.199918739620157
10.0,2.0,0.0,3.0,0.0,17,340.0,5.7,6.0,0,1,11.362114203075018,9.61587214452889
56.0,2.0,0.0,1.0,3.0,16,70.0,1.0,6.0,0,1,11.028352212348304,8.517393171418904
53.0,1.0,0.0,6.0,0.0,6,381.0,5.7,6.0,1,1,11.211833885608513,10.545367754151743
18.0,2.0,0.0,0.0,0.0,20,316.0,6.0,6.0,1,1,11.775297421715827,9.711176264112805
4.0,2.0,0.0,0.0,9.0,9,540.0,4.4,6.0,1,1,11.362114203075018,10.275085591132715
26.0,2.0,0.0,7.0,6.0,16,390.0,4.2,6.0,0,1,11.853681370708943,8.922791623969637
3.0,2.0,0.0,3.0,0.0,6,252.0,2.0,6.0,0,1,10.223140564230144,10.236417809461043
14.0,1.0,0.0,3.0,0.0,7,160.0,2.0,6.0,0,1,11.418625774449596,9.433563920090563
36.0,2.0,0.0,8.0,0.0,10,402.0,4.7,6.0,0,1,11.050905878263567,10.25769445336048
22.0,4.0,0.0,4.0,6.0,2,375.0,2.0,6.0,0,1,9.259225769705994,10.819778284410283
36.0,1.0,0.0,3.0,0.0,10,302.0,3.5,6.0,0,1,11.2262295727495,9.975854724662028
22.0,2.0,0.0,8.0,6.0,16,202.0,3.8,6.0,1,1,11.849404844423074,9.105090961257085
36.0,2.0,0.0,8.0,0.0,5,188.0,2.0,6.0,0,1,10.318935994253193,10.32551474894327
9.0,2.0,0.0,9.0,0.0,15,169.0,2.4,6.0,0,1,11.842236406331555,8.343077871169383
18.0,2.0,0.0,3.0,0.0,18,220.0,3.5,6.0,0,1,11.678448377988165,9.792611856190192
4.0,4.0,2.0,3.0,2.0,9,357.0,1.5,6.0,0,1,10.839600519357369,10.87806606028079
8.0,2.0,0.0,7.0,6.0,15,320.0,4.6,6.0,0,1,11.147987908038132,10.505094936455558
28.0,2.0,0.0,1.0,6.0,7,240.0,2.0,6.0,1,1,10.864464802032689,9.433563920090563
9.0,2.0,0.0,1.0,3.0,18,195.0,4.3,6.0,1,1,11.619346418165367,8.294299608857235
26.0,2.0,2.0,0.0,0.0,5,340.0,3.0,6.0,0,1,10.86477077032911,10.817796321618971
39.0,2.0,0.0,9.0,0.0,3,310.0,5.6,8.0,0,1,11.472040968496767,10.39246626087211
24.0,2.0,0.0,6.0,0.0,2,310.0,3.8,3.0,0,0,10.19305534589812,10.769368809865203
9.0,2.0,0.0,0.0,0.0,1,310.0,5.3,8.0,1,0,10.584511543293763,11.115294588970581
14.0,2.0,1.0,1.0,3.0,5,460.0,5.0,6.0,0,1,10.360944044643913,10.62135173563291
4.0,2.0,0.0,0.0,0.0,7,248.0,2.0,6.0,0,1,11.330191823280956,9.814710982145282
26.0,2.0,0.0,2.0,6.0,7,340.0,3.0,6.0,0,1,11.463871766078572,10.360912399575003
43.0,2.0,0.0,0.0,0.0,14,345.0,3.6,6.0,0,1,11.028433383156079,10.854199034612414
20.0,2.0,2.0,9.0,6.0,13,400.0,5.6,6.0,0,1,11.782357005003169,9.392745258631441
44.0,2.0,0.0,9.0,3.0,4,410.0,6.4,6.0,0,0,10.62135173563291,10.7258191914769
4.0,2.0,0.0,3.0,2.0,0,335.0,3.0,6.0,0,1,7.313886831633462,11.407576060361786
31.0,2.0,0.0,1.0,0.0,7,189.0,2.0,6.0,0,1,11.289169226001263,9.763708110007842
8.0,2.0,0.0,9.0,6.0,3,420.0,6.2,6.0,0,1,10.357774570341576,11.461642696843066
3.0,2.0,2.0,3.0,0.0,7,610.0,5.2,6.0,0,1,11.0186455364637,11.849404844423074
44.0,2.0,0.0,8.0,0.0,3,310.0,6.4,8.0,0,1,10.733522985158196,10.679366130693538
43.0,2.0,1.0,8.0,0.0,10,350.0,3.4,6.0,1,1,10.030164255362632,11.356283350762888
5.0,2.0,0.0,0.0,0.0,15,552.0,6.0,6.0,0,1,10.668978650219241,10.789339695269716
53.0,2.0,0.0,3.0,3.0,9,310.0,4.6,6.0,0,1,11.502885230075814,10.203629181337648
53.0,2.0,0.0,9.0,3.0,18,236.0,4.0,6.0,0,1,11.813037464800539,9.735128070758227
8.0,2.0,0.0,0.0,6.0,5,265.0,2.0,6.0,1,1,10.736418414365376,10.275085591132715
14.0,2.0,0.0,0.0,0.0,10,310.0,2.0,4.0,0,1,11.284970356658796,9.305286849285137
4.0,2.0,0.0,9.0,2.0,3,310.0,4.4,8.0,0,0,9.491828300264636,11.372524818667134
26.0,2.0,2.0,0.0,0.0,5,380.0,3.0,6.0,0,1,10.626217806887722,11.010415172807951
8.0,2.0,0.0,0.0,2.0,8,420.0,6.2,6.0,1,1,11.665655135642039,10.32551474894327
0.0,6.0,0.0,8.0,0.0,31,310.0,3.5,6.0,0,1,11.238238588013258,11.409795792463761
9.0,2.0,0.0,3.0,0.0,6,650.0,6.2,6.0,0,1,10.08830598952867,11.37539752535164
3.0,1.0,0.0,8.0,0.0,9,220.0,2.0,6.0,1,1,11.682676678340282,9.642187721358466
4.0,2.0,0.0,8.0,0.0,4,310.0,3.5,6.0,0,0,9.62231756369957,11.512915464920228
32.0,2.0,0.0,9.0,2.0,6,424.0,3.0,6.0,0,1,9.90353755128617,10.668978650219241
4.0,2.0,0.0,0.0,0.0,4,310.0,3.5,6.0,0,0,9.252153874789594,10.335237500902117
14.0,2.0,0.0,0.0,7.0,1,400.0,3.5,6.0,1,1,9.15915233520675,11.05881093278828
39.0,2.0,0.0,3.0,3.0,18,265.0,4.0,6.0,1,1,11.80560254159177,9.04793908261736
50.0,2.0,2.0,3.0,6.0,2,228.0,2.4,6.0,0,1,9.259225769705994,10.389026137075234
9.0,2.0,0.0,7.0,0.0,6,160.0,1.5,6.0,0,1,10.879951039444416,9.770013301136158
14.0,1.0,0.0,9.0,0.0,7,310.0,2.0,4.0,0,1,11.291467991427675,9.53935630792094
39.0,2.0,0.0,3.0,0.0,3,141.0,2.0,6.0,0,1,10.085850775128717,10.146472946063877
55.0,2.0,1.0,1.0,6.0,18,218.0,2.5,6.0,0,1,11.0186455364637,9.239899174217728
28.0,2.0,0.0,9.0,6.0,3,335.0,2.7,6.0,0,1,9.888424674859083,10.778977123006351
36.0,2.0,0.0,9.0,2.0,6,469.0,4.0,6.0,1,1,10.246474238267561,11.344518647594766
14.0,2.0,0.0,0.0,0.0,7,310.0,2.3,6.0,1,1,10.993748398115178,9.952325334619427
14.0,1.0,0.0,6.0,6.0,25,152.0,3.0,6.0,0,1,11.656185629252027,8.987321812850125
15.0,2.0,0.0,0.0,0.0,6,355.0,5.3,6.0,1,1,11.356283350762888,10.48849257447637
44.0,2.0,0.0,7.0,0.0,4,410.0,6.4,6.0,0,1,10.839600519357369,10.712215345197256
52.0,5.0,0.0,3.0,9.0,3,455.0,3.5,6.0,0,1,9.770013301136158,10.714439990727769
27.0,2.0,0.0,0.0,6.0,13,272.0,3.5,6.0,0,1,11.790564777297387,9.210340371976184
22.0,2.0,0.0,9.0,0.0,8,310.0,3.5,6.0,0,0,11.125540914010928,10.398153306102595
55.0,2.0,0.0,8.0,0.0,6,316.0,2.0,6.0,0,1,11.034905792929415,10.32551474894327
43.0,2.0,1.0,6.0,0.0,8,500.0,4.0,6.0,0,1,9.429877427696281,12.25486757159303
4.0,2.0,0.0,4.0,0.0,7,560.0,4.4,6.0,0,1,10.238744765600796,10.968215530759236
8.0,1.0,0.0,0.0,0.0,11,403.0,6.2,6.0,0,0,11.686887175419702,9.928228944424575
4.0,2.0,0.0,0.0,0.0,6,300.0,3.0,6.0,0,1,10.778977123006351,10.373522431293592
4.0,2.0,0.0,9.0,0.0,4,310.0,3.5,6.0,0,0,8.620110725422924,10.943746596190673
38.0,2.0,0.0,7.0,6.0,6,166.0,2.4,6.0,0,1,10.275085591132715,9.87822102528824
11.0,1.0,0.0,9.0,3.0,14,310.0,4.7,6.0,1,1,11.783723297487764,9.472396896788991
50.0,2.0,1.0,1.0,0.0,9,310.0,2.0,6.0,1,0,11.535107611903877,9.350015354048665
36.0,2.0,0.0,0.0,0.0,8,523.0,6.0,6.0,0,1,9.802008383586275,11.289781913656018
24.0,2.0,0.0,9.0,0.0,1,187.0,2.5,6.0,0,1,9.472781556562168,10.370392636243981
43.0,2.0,2.0,8.0,0.0,16,480.0,3.6,6.0,1,1,10.839600519357369,11.149096419938578
18.0,2.0,0.0,1.0,0.0,17,242.0,3.7,6.0,1,1,11.830171194020703,9.210440366976517
7.0,2.0,0.0,9.0,6.0,10,304.0,3.6,6.0,1,1,11.74053901095589,9.32375833901174
9.0,2.0,0.0,6.0,0.0,4,310.0,6.2,8.0,1,1,11.386931310154825,10.797328155572691
53.0,2.0,0.0,0.0,0.0,8,270.0,4.0,6.0,0,1,11.531757032705352,10.275085591132715
8.0,2.0,0.0,0.0,0.0,9,420.0,6.2,6.0,1,1,11.979805470779858,9.841665338892785
50.0,2.0,0.0,8.0,6.0,9,175.0,2.5,6.0,1,1,11.139845259006064,9.61587214452889
52.0,5.0,0.0,7.0,0.0,6,271.0,3.5,6.0,1,1,10.668978650219241,10.325481962595504
14.0,2.0,0.0,0.0,0.0,7,365.0,3.5,6.0,1,1,12.111767460549332,9.711176264112805
52.0,5.0,0.0,9.0,9.0,2,425.0,3.5,6.0,0,1,9.971379818579047,10.809748150372926
14.0,2.0,2.0,0.0,0.0,7,365.0,3.5,6.0,0,1,11.302216779257382,10.203629181337648
9.0,2.0,0.0,6.0,6.0,3,310.0,5.3,8.0,0,0,11.039042320125954,10.659398242331683
4.0,3.0,0.0,9.0,0.0,8,310.0,3.5,6.0,0,0,11.427356683303062,10.043206015705211
4.0,2.0,0.0,3.0,0.0,13,320.0,3.0,6.0,1,1,11.314486721293981,9.90353755128617
14.0,2.0,0.0,0.0,3.0,12,365.0,3.5,6.0,1,1,12.240961875957243,9.61587214452889
26.0,3.0,0.0,1.0,0.0,1,395.0,3.0,6.0,0,1,6.111467339502679,11.728044909070785
43.0,2.0,0.0,1.0,6.0,8,310.0,3.6,6.0,1,1,11.263771558223787,10.308985993422082
24.0,3.0,0.0,0.0,3.0,2,310.0,1.6,4.0,0,0,9.654000025882317,10.611523345589823
4.0,2.0,0.0,9.0,0.0,7,335.0,3.0,6.0,1,1,10.521399202410167,10.17068626604651
32.0,2.0,2.0,1.0,6.0,18,394.0,4.2,6.0,1,1,10.839600519357369,9.798182590890704
14.0,2.0,0.0,9.0,0.0,7,325.0,2.7,6.0,0,1,11.451060699493427,10.165890277802454
26.0,2.0,0.0,9.0,6.0,21,217.0,4.6,6.0,1,1,11.71084966499159,8.699681400989514
14.0,2.0,0.0,4.0,3.0,16,300.0,5.4,6.0,1,1,11.967187086434018,9.61587214452889
14.0,2.0,0.0,8.0,0.0,10,365.0,3.5,6.0,1,1,11.838018922420156,9.648659816955295
26.0,2.0,0.0,8.0,0.0,12,375.0,5.0,6.0,0,1,11.608244735642321,9.23024103368252
8.0,0.0,0.0,0.0,0.0,1,310.0,3.0,6.0,0,0,9.051696278536586,11.60733523953139
15.0,2.0,0.0,9.0,0.0,3,355.0,5.3,6.0,1,1,9.468233115617211,10.849356503939038
4.0,2.0,1.0,0.0,0.0,15,300.0,3.0,6.0,0,1,11.152887730326308,9.87822102528824
43.0,2.0,1.0,8.0,0.0,21,315.0,3.6,6.0,0,0,11.407576060361786,10.085850775128717
3.0,3.0,0.0,8.0,0.0,2,310.0,3.5,6.0,0,0,9.011157458106817,10.659586057803535
27.0,2.0,0.0,6.0,0.0,4,310.0,3.5,6.0,0,0,10.675399701731727,10.682812429337126
3.0,2.0,0.0,3.0,0.0,6,354.0,3.0,6.0,1,1,10.184937747111391,10.545367754151743
9.0,2.0,0.0,7.0,0.0,5,310.0,2.7,4.0,0,0,10.491885141897002,10.482093312723077
9.0,2.0,0.0,3.0,0.0,5,310.0,3.6,6.0,0,0,10.144981697062931,10.49515556414622
3.0,2.0,0.0,9.0,0.0,6,252.0,2.0,6.0,0,1,10.487126739641525,10.404293143019792
34.0,2.0,1.0,7.0,0.0,16,156.0,2.3,6.0,0,1,11.260623406285792,8.748463629942055
21.0,3.0,0.0,0.0,0.0,3,296.0,2.0,6.0,0,1,10.069044362997353,10.668955394675699
13.0,2.0,0.0,6.0,6.0,5,310.0,3.9,8.0,0,1,9.090542808520587,12.278397958261774
53.0,2.0,1.0,1.0,3.0,23,140.0,1.8,6.0,0,1,11.711784520403112,8.962007209588313
14.0,0.0,0.0,0.0,6.0,21,325.0,6.0,6.0,1,1,12.409017571151187,9.798127036878302
43.0,2.0,1.0,9.0,0.0,2,414.0,4.0,6.0,0,1,8.45553053102413,11.80560254159177
50.0,2.0,1.0,3.0,0.0,8,305.0,2.5,6.0,0,1,11.339773736496767,10.434145214930487
3.0,3.0,0.0,0.0,0.0,3,248.0,2.0,6.0,0,1,10.404293143019792,10.596659732783579
52.0,5.0,0.0,7.0,9.0,6,310.0,3.5,6.0,0,0,9.216918687336305,11.002099841204238
36.0,2.0,0.0,0.0,0.0,6,577.0,4.0,6.0,0,1,8.245909264774093,11.908346971208951
0.0,2.0,2.0,0.0,6.0,3,310.0,3.5,6.0,0,0,10.702300202250855,10.611498714744615
3.0,2.0,0.0,0.0,0.0,11,333.0,3.0,6.0,0,1,11.844787089033758,9.94755228369823
29.0,2.0,1.0,0.0,9.0,14,276.0,3.5,6.0,0,1,9.116139576577355,10.915106645867503
36.0,2.0,0.0,8.0,2.0,5,463.0,4.0,6.0,0,1,9.259225769705994,11.263194068746921
9.0,2.0,0.0,6.0,0.0,1,310.0,5.3,8.0,0,0,8.518592212329946,10.99525983493937
19.0,2.0,1.0,9.0,7.0,11,260.0,2.0,6.0,0,0,10.915106645867503,9.798182590890704
4.0,2.0,0.0,3.0,0.0,3,503.0,3.0,6.0,0,1,10.419330568113901,11.170449240431308
4.0,2.0,0.0,9.0,0.0,10,300.0,3.0,6.0,0,1,11.748005492256807,9.61587214452889
26.0,2.0,0.0,7.0,7.0,8,240.0,2.0,6.0,0,1,11.277215789596893,10.085850775128717
43.0,2.0,0.0,3.0,0.0,6,450.0,3.0,6.0,0,1,9.852246888342531,11.884495917930655
44.0,0.0,0.0,1.0,3.0,3,400.0,6.7,6.0,0,1,10.950824090522445,10.859018228147887
4.0,2.0,0.0,9.0,0.0,4,310.0,3.5,6.0,0,0,8.493105395887147,10.968181048000611
0.0,3.0,0.0,9.0,6.0,6,310.0,3.5,6.0,0,0,8.783242963740905,11.87688084212164
36.0,2.0,0.0,9.0,6.0,19,302.0,5.0,6.0,0,1,11.751950239425476,9.546884034617925
27.0,2.0,0.0,0.0,0.0,22,300.0,4.3,6.0,0,1,11.402005077384885,9.680344001221918
9.0,2.0,0.0,9.0,3.0,24,200.0,4.3,6.0,0,1,11.48247656671073,10.221977646629885
7.0,2.0,0.0,6.0,6.0,3,310.0,3.6,6.0,1,1,10.347596284236497,10.655917278259798
27.0,3.0,0.0,3.0,0.0,4,310.0,2.5,4.0,1,0,9.706620724300137,10.410335274932896
27.0,2.0,0.0,8.0,0.0,2,310.0,3.5,6.0,0,0,9.327145151518268,10.911427224594425
9.0,1.0,2.0,0.0,3.0,19,295.0,5.3,6.0,1,1,11.48398057424644,8.987196820661973
36.0,2.0,0.0,9.0,6.0,9,310.0,3.5,6.0,0,0,10.509741530941705,10.596609732783568
9.0,2.0,0.0,0.0,0.0,5,420.0,6.2,6.0,0,1,10.709985739582528,10.868587496017359
14.0,2.0,0.0,0.0,3.0,9,310.0,3.5,6.0,1,1,11.918397239722838,9.746892220313054
20.0,2.0,0.0,1.0,6.0,4,295.0,3.5,6.0,0,1,10.555838779903407,10.376642461280849
5.0,2.0,0.0,9.0,9.0,16,552.0,6.0,6.0,0,1,8.982309899088579,11.308370569092329
39.0,2.0,0.0,8.0,0.0,17,306.0,3.5,6.0,1,1,11.669937760751914,9.207937487359873
45.0,5.0,0.0,9.0,0.0,1,533.0,3.5,6.0,0,1,5.075173815233827,11.466891997618188
35.0,2.0,2.0,5.0,0.0,7,562.0,3.8,6.0,0,1,10.315630315397533,11.842236406331555
39.0,2.0,0.0,8.0,0.0,12,175.0,2.5,6.0,0,1,11.424596857176535,9.104979856318357
26.0,1.0,0.0,0.0,6.0,9,510.0,5.0,6.0,1,1,11.608244735642321,10.184900011974314
4.0,2.0,0.0,3.0,0.0,7,300.0,3.0,6.0,1,1,11.562677071567636,10.056251557087757
20.0,2.0,2.0,9.0,6.0,12,400.0,5.6,6.0,0,1,11.608244735642321,9.65509029374725
14.0,2.0,0.0,0.0,3.0,5,310.0,3.5,6.0,0,1,11.311775765915282,10.39726874169286
27.0,3.0,0.0,0.0,6.0,14,245.0,3.5,6.0,1,1,12.034233951036668,9.296609807128359
32.0,2.0,0.0,0.0,0.0,6,424.0,3.0,6.0,0,1,11.296024885689746,10.460270761075149
55.0,2.0,0.0,0.0,0.0,6,316.0,2.0,6.0,1,1,11.304682841344873,10.269033036643048
25.0,2.0,0.0,6.0,6.0,4,310.0,5.2,10.0,0,1,8.73985662749357,12.498559406955591
22.0,2.0,2.0,3.0,0.0,7,285.0,3.6,6.0,0,1,9.912100355634351,10.768506042432708
18.0,2.0,0.0,4.0,0.0,19,325.0,6.0,6.0,0,1,11.884495917930655,10.021315031649332
14.0,2.0,0.0,3.0,0.0,15,262.0,3.5,6.0,1,1,11.995357787034976,8.922791623969637
43.0,2.0,1.0,1.0,0.0,4,414.0,4.0,6.0,0,1,9.514510761932765,11.736037015772427
53.0,2.0,0.0,4.0,3.0,17,268.0,3.5,6.0,0,1,10.997104049659168,9.15915233520675
36.0,2.0,0.0,0.0,0.0,4,310.0,2.0,4.0,0,0,10.339514196226636,10.27163147557801
4.0,2.0,1.0,3.0,9.0,15,300.0,3.0,6.0,0,1,10.858691257908882,9.903487552536127
9.0,2.0,1.0,1.0,0.0,2,455.0,6.2,6.0,0,1,9.99884318585288,10.819798284210286
54.0,5.0,0.0,3.0,0.0,1,295.0,3.5,6.0,0,1,9.729193687429403,10.714439990727769
9.0,0.0,0.0,0.0,0.0,2,445.0,6.6,6.0,1,1,9.680406499268875,11.21176631667128
39.0,2.0,0.0,6.0,3.0,4,310.0,2.5,4.0,0,0,10.012162569161784,10.069001991013701
5.0,2.0,0.0,6.0,6.0,4,542.0,4.0,6.0,0,1,10.404293143019792,12.146858590895919
53.0,3.0,0.0,0.0,0.0,1,437.0,3.4,6.0,0,1,6.933423025730715,11.350418300109132
0.0,2.0,0.0,3.0,9.0,11,305.0,3.7,6.0,1,1,11.398535416616683,9.648595302907339
53.0,2.0,0.0,1.0,3.0,4,310.0,3.5,6.0,0,1,10.888389749837856,10.588804153980885
14.0,2.0,0.0,8.0,6.0,3,310.0,2.0,4.0,0,1,10.949876289700272,10.177324218165856
21.0,2.0,0.0,0.0,0.0,8,550.0,5.0,6.0,0,1,9.366061246972958,10.91328684226798
15.0,2.0,0.0,9.0,3.0,6,420.0,6.2,6.0,0,1,10.728057654456492,10.839600519357369
9.0,2.0,0.0,3.0,0.0,6,355.0,5.3,6.0,0,1,11.231450753594432,10.448743588106625
32.0,2.0,0.0,0.0,0.0,3,310.0,3.8,8.0,1,1,9.878887435667895,11.346233133048466
50.0,2.0,0.0,0.0,0.0,3,310.0,2.5,6.0,0,0,9.65739517984351,10.420255485757748
36.0,2.0,0.0,0.0,0.0,6,362.0,3.0,6.0,0,1,11.150534214035387,10.61861635720246
36.0,2.0,0.0,9.0,6.0,13,335.0,4.7,6.0,0,1,11.835378461084328,9.711176264112805
14.0,1.0,0.0,3.0,0.0,7,385.0,6.2,6.0,0,1,11.792600567020093,10.488520429241627
19.0,2.0,2.0,8.0,0.0,4,291.0,3.8,6.0,0,1,10.732388654073693,10.537441898283253
14.0,2.0,0.0,3.0,0.0,3,310.0,3.5,6.0,0,1,10.140652345212592,10.788493994370517
36.0,2.0,0.0,8.0,0.0,16,268.0,3.5,6.0,0,1,11.695255355062795,9.104535313079205
9.0,2.0,1.0,3.0,0.0,6,455.0,6.2,6.0,1,1,11.227268008266776,10.714439990727769
22.0,2.0,1.0,7.0,0.0,8,285.0,3.6,6.0,0,1,11.213710476704723,10.043292972227004
9.0,6.0,0.0,7.0,6.0,30,310.0,3.5,6.0,1,1,12.04616207600779,8.699681400989514
21.0,6.0,0.0,6.0,6.0,29,310.0,3.5,6.0,0,1,11.156264806643742,9.852246888342531
4.0,2.0,2.0,0.0,0.0,12,400.0,4.4,6.0,0,1,11.134603622683905,9.787009914477434
27.0,2.0,0.0,9.0,6.0,4,310.0,4.6,8.0,0,0,10.528543240958955,10.856900643712033
52.0,5.0,0.0,9.0,0.0,3,670.0,3.5,6.0,0,1,10.472091398021472,11.110969193687714
54.0,2.0,0.0,9.0,0.0,7,150.0,1.4,6.0,0,1,11.0186455364637,9.680093969966709
22.0,2.0,0.0,9.0,0.0,2,310.0,3.6,6.0,0,0,9.396902923027392,10.635855446249355
21.0,2.0,0.0,4.0,9.0,23,290.0,4.0,6.0,1,1,11.918397239722838,9.19786285046507
43.0,2.0,2.0,3.0,3.0,8,340.0,3.0,6.0,1,1,10.740756721857226,10.633472802314019
36.0,2.0,0.0,8.0,0.0,10,302.0,3.5,6.0,0,1,11.385103457032141,9.648659816955295
36.0,2.0,0.0,8.0,0.0,9,362.0,3.0,6.0,0,1,10.757924157061597,10.311948169624092
26.0,2.0,0.0,9.0,6.0,7,380.0,3.0,6.0,1,1,10.826575133410556,10.757924157061597
36.0,2.0,0.0,0.0,0.0,14,268.0,3.5,6.0,0,1,11.124332223082254,9.546812608597396
11.0,2.0,1.0,0.0,3.0,22,175.0,3.9,6.0,1,1,11.918397239722838,8.612685172875459
9.0,2.0,1.0,0.0,0.0,6,650.0,6.2,6.0,1,1,9.510519035757246,10.896757843893464
18.0,2.0,0.0,9.0,0.0,17,242.0,3.7,6.0,0,1,11.530283931266375,9.465060106725137
17.0,2.0,0.0,7.0,6.0,2,280.0,3.5,6.0,0,1,9.8193447844237,10.544051132937742
39.0,2.0,0.0,3.0,6.0,16,306.0,3.5,6.0,1,1,11.724004532183379,9.510519035757246
15.0,1.0,0.0,8.0,8.0,7,342.0,6.0,6.0,0,1,11.669937760751914,10.545367754151743
36.0,2.0,0.0,3.0,0.0,14,268.0,3.5,6.0,0,1,11.363520174617836,9.517898598432753
27.0,2.0,0.0,9.0,0.0,4,301.0,4.6,6.0,0,1,10.019802844917477,10.734242182303689
39.0,2.0,0.0,8.0,0.0,7,390.0,5.6,6.0,0,1,11.289794413577894,10.077482875583607
10.0,2.0,0.0,9.0,9.0,4,292.0,3.6,6.0,0,1,10.049879640751199,10.248884134178173
11.0,2.0,0.0,10.0,6.0,18,350.0,5.7,6.0,0,1,11.421917019425596,9.127067452782361
39.0,2.0,0.0,0.0,0.0,4,284.0,3.5,6.0,0,1,10.714439990727769,10.275051108968611
45.0,5.0,0.0,4.0,9.0,1,835.0,3.5,6.0,0,1,7.542213463193403,11.445727410406752
14.0,2.0,0.0,3.0,0.0,6,310.0,3.5,6.0,1,1,11.198899417178845,10.32584255331256
39.0,2.0,0.0,0.0,0.0,3,400.0,5.6,6.0,0,1,8.888894669371593,10.545367754151743
21.0,2.0,0.0,0.0,0.0,5,246.0,2.0,6.0,0,1,10.691967639914864,10.275085591132715
14.0,2.0,2.0,0.0,0.0,10,411.0,6.2,6.0,0,1,11.356283350762888,10.199918739620157
15.0,2.0,0.0,6.0,0.0,3,310.0,3.6,6.0,0,1,9.802782848414497,10.691944912900398
25.0,2.0,1.0,0.0,0.0,19,571.0,6.2,6.0,0,1,10.030296399399823,12.301387370778713
9.0,2.0,0.0,1.0,0.0,13,312.0,3.6,6.0,0,1,11.6172944892629,9.296609807128359
15.0,2.0,0.0,9.0,2.0,11,288.0,3.6,6.0,0,1,11.652696102959753,9.546884034617925
9.0,2.0,0.0,9.0,0.0,3,250.0,2.0,6.0,0,1,10.416341118636355,10.239995502805316
53.0,2.0,0.0,0.0,6.0,17,273.0,4.7,6.0,0,1,11.820417517632333,9.433563920090563
27.0,2.0,0.0,0.0,7.0,3,311.0,3.5,6.0,0,1,10.196194479235656,10.691967639914864
